restaurant_id,restaurant_name,rating,review_count,locality,street_address,categories
VSUL-ixiTR6T7FDX0JJvyw,Jimmy John's,3.5,58,Seattle,1200 3rd Ave,"[u'Delis', u'Sandwiches', u'Restaurants']"
aNAHG3GFXUXVmTHpCf2UxA,Jimmy John's,3.5,47,Seattle,507 NE Northgate Way,"[u'Sandwiches', u'Restaurants']"
Ea-ZuT5DKD188BpRMTDyGA,Jimmy John's,3.5,100,Seattle,4141 University Way,"[u'Sandwiches', u'Restaurants']"
TbX8QYXNcpcdGY21TDOgfw,Jimmy John's,4,64,Seattle,1420 5th Ave,"[u'Delis', u'Sandwiches', u'Restaurants']"
FJcLypYuWW7egat9GIIcMQ,Jimmy John's,3.5,57,Seattle,102 1st Ave S,"[u'Delis', u'Fast Food', u'Sandwiches', u'Restaurants']"
OpsuHBvA31t1iWdjseguQA,Jimmy John's,4,8,Seattle,701 5th Ave,"[u'Delis', u'Sandwiches', u'Restaurants']"
oQ-BSp_BUEudO6tPXY88eQ,Jimmy's on First,3,54,Seattle,1046 1st Ave S,"[u'American (New)', u'Restaurants']"
sElTKeS1pfuMtIc5IkUP1w,Jimmy's On Broadway,4,39,Seattle,1100 Broadway,"[u'American (New)', u'Restaurants']"
yRcSXdXQqnkEP71NPESQ7Q,Jitterbug,3.5,7,Seattle,2114 N 45th St,[u'Restaurants']
kdV-PM3xDbf96Pn4utuheA,Jinmi Restaurant,4,16,Seattle,14040 Aurora Ave N,"[u'Korean', u'Restaurants']"
luCXS840m48nTTSDklTvqA,JJ's Gourmet Burgers,3,8,Seattle,701 5th Ave,"[u'Burgers', u'Restaurants']"
-9uVXkNMRQ8TscsywTEziw,Jo Jo Teriyaki,4.5,3,Seattle,1631 E Olive Way,"[u'Fast Food', u'Japanese', u'Restaurants']"
-HRj4aLTlLXwLjL2vQnuqQ,Jo Jo Bob's,3,1,Seattle,,"[u'Soul Food', u'Restaurants']"
lJYIAP726CbvORhmC38t0w,Joanna's Soul Cafe & Jazz Club,4,3,Seattle,2514 E Cherry St,"[u'Soul Food', u'Restaurants', u'Jazz & Blues', u'Arts & Entertainment', u'Nightlife']"
t8Rl3kviCbarj1UZZC_S1g,Jodee's Desserts,4.5,42,Seattle,7214 Woodlawn Ave NE,"[u'Food', u'Bakeries', u'Gluten-Free', u'Restaurants']"
7CdLYSvyHS1VAJfr5UNsrA,Joe Bar,4.5,164,Seattle,810 E Roy St,"[u'Bars', u'Food', u'Coffee & Tea', u'Nightlife', u'Creperies', u'Restaurants']"
9GNtFoDcxHkqmYL-N3iPmA,Joe's Grilled Gourmet Dogs,4.5,4,Seattle,900 Occidental Ave S,"[u'Food', u'Hot Dogs', u'Street Vendors', u'Restaurants']"
MfbJZRGl6oZ628zQ4rItMw,JOEY Lake Union,3.5,259,Seattle,901 Fairview Ave N,"[u'Bars', u'American (New)', u'Nightlife', u'Lounges', u'Restaurants']"
UR5DLfZYOOT9aSLjXa_4cg,Joey Restaurant,3.5,5,Seattle,900 Fairview Ave,"[u'Asian Fusion', u'Steakhouses', u'American (New)', u'Restaurants']"
WDN45H0EF652OrVDPxM35w,Jet City Pizza Co.,3.5,36,Seattle,7500 25th Ave N,"[u'Pizza', u'Restaurants']"
wI2A_94uYykK94Ec7OlT2g,Jewel Box Cafe,4,215,Seattle,Thornton Place,"[u'Food', u'Cafes', u'Coffee & Tea', u'Sandwiches', u'Creperies', u'Restaurants']"
AsgtzyqpdjuPyjaEUVcUXA,Jewel of India Restaurant,3.5,94,Seattle,4735 University Way NE,"[u'Indian', u'Buffets', u'Restaurants']"
6ud1VOO61bSkzE-F0n30UA,Jhanjay Vegetarian Thai Cuisine,4.5,247,Seattle,1718 N 45th St,"[u'Thai', u'Vegetarian', u'Restaurants']"
VMa3es3X5DAvb9B35UXUKg,Jimmy John's,4,32,Seattle,1221 Madison St,"[u'Delis', u'Sandwiches', u'Restaurants']"
0VPEuTL65cOL_8qbgvuiCA,Jasper's BBQ Smokehouse Catering,3.5,14,Seattle,2326 Yale Ave E,"[u'Barbeque', u'Caterers', u'Event Planning & Services', u'Restaurants']"
1q2s5RZlIAuKiTISLdnJAA,JB Garden,4,41,Seattle,10410-A Greenwood Ave N,"[u'Dim Sum', u'Cantonese', u'Barbeque', u'Chinese', u'Restaurants']"
RkpcrhBDvL-P2zUMuPPsDw,JC's Deli,5,9,Seattle,9007 35th Ave SW,"[u'Sandwiches', u'Restaurants']"
THCCSwYbOEkQ0Z54xL3vCg,Jebena Cafe,4.5,81,Seattle,1510 NE 117th St,"[u'Ethiopian', u'Restaurants']"
3VAMuHdXUxyskejnEVCB2Q,Jelly Bar,4,14,Seattle,Long Provincial Restaurant,"[u'Bars', u'Vietnamese', u'Nightlife', u'Lounges', u'Restaurants']"
wASEiBg55Lvy7qpHe0nuAA,Jemil's Big Easy,4.5,40,Seattle,,"[u'Cajun/Creole', u'Food', u'Caterers', u'Food Trucks', u'Event Planning & Services', u'Restaurants']"
Eje3K1CdSlYZQo9ocx-Okg,Jade Pagoda Restaurant,4.5,8,Seattle,606 Broadway E,"[u'Chinese', u'Restaurants']"
FTisuVlZD6cdSulZik04uA,Jade Monkey,3.5,4,Seattle,3601 Fremont Ave N,"[u'Chinese', u'Restaurants']"
2OCuimpiFhQBM-ysa6nIEw,Jade West Cafe,4.5,9,Seattle,6032 California Ave SW,"[u'Breakfast & Brunch', u'Chinese', u'Restaurants']"
_F-2zj4E0gFcXdEyyhXxlg,Jade Restaurant & Lounge,2.5,20,Seattle,8904 Aurora Ave N,"[u'Chinese', u'Restaurants']"
mnHqSFARAPHZsSJ8ZkXdMQ,Jae's Asian Bistro & Sushi,4,79,Seattle,2801 E Madison St,"[u'Asian Fusion', u'Japanese', u'Sushi Bars', u'Restaurants']"
JE3Ll8nFddRzFZnhS-CWug,Jai Thai,1,1,Seattle,PO Box 12269,[u'Restaurants']
N6VxmA49pqgYCrmFOxQjdQ,Jai Thai,3.5,17,Seattle,2132 1st Ave,"[u'Thai', u'Restaurants']"
kn7SJGguUOBkcvIDjf37cw,Jai Thai,3,21,Seattle,543 NE Northgate Way,"[u'Thai', u'Restaurants']"
8sZ27zjv8tYxEmx_0dngrA,Jai Thai,2.5,170,Seattle,235 Broadway E,"[u'Thai', u'Restaurants']"
MoEFowzpF2dlBFOhW1L0WQ,Jak's Grill,4,192,Seattle,3701 NE 45th St,"[u'American (Traditional)', u'Steakhouses', u'Restaurants']"
5FSwUssGpGH1kXr9uhEdLQ,Jai Thai,3.5,184,Seattle,3425 Fremont Ave N,"[u'Thai', u'Restaurants']"
lRnzQd1uaXRkSdIqFeDpDA,Jalisco,3,15,Seattle,1467 E Republican Street,"[u'Mexican', u'Restaurants']"
LaF6ZwGWP-y8pAs5M3LUBQ,Jak's Grill,4,247,Seattle,4548 California Ave SW,"[u'American (Traditional)', u'Steakhouses', u'Restaurants']"
sJY19MSI3R-SxbOaWR3oMg,Jalisco Mexican Restaurant,4,43,Seattle,1205 NE 65th St,"[u'Mexican', u'Restaurants']"
CLJszEgupcgsT7DlDifQfQ,Jalisco Mexican Restaurant,3,27,Seattle,122 1st Ave N,"[u'Mexican', u'Restaurants']"
S8YmZ0F3a9-YK2lkAqgWXg,Jalisco Mexican Restaurants & Taqueria,3.5,57,Seattle,12336 31st Ave NE,"[u'Mexican', u'Restaurants']"
bBk27k-WUgpt7cwEzBrPnQ,Jalisco Restaurant,3.5,23,Seattle,8517 14th Ave S,"[u'Mexican', u'Restaurants']"
Fte_pDdvKkgpLe6LiUij6A,Jamba Juice,4,20,Seattle,2690 NE 49th St,"[u'Food', u'Juice Bars & Smoothies', u'American (New)', u'Restaurants']"
kJSAsWpoyHFpdLrK0HAAag,Jamba Juice,3.5,12,Seattle,6400 Roosevelt Way NE,"[u'Food', u'Juice Bars & Smoothies', u'Restaurants']"
B7_74PQe9WvkEZ6XsUXwRw,Jamba Juice,3.5,6,Seattle,2131 Queen Anne Ave N,[u'Restaurants']
gu8RrEMhK3gUqJrHU3ORNQ,Jamba Juice,3.5,13,Seattle,2600 SW Barton St,"[u'Food', u'Juice Bars & Smoothies', u'American (New)', u'Restaurants']"
0u0DFkAQMmwAIWca71Sg5g,Jamjuree Thai Cuisine,4,262,Seattle,509 15th Ave E,"[u'Thai', u'Restaurants']"
n7Obj1wkthCoxMSHtE3D8g,Japanese Gourmet Restaurant,3,78,Seattle,82 Stewart St,"[u'Japanese', u'Sushi Bars', u'Restaurants']"
L8RRAd-JZ0Bd4MER0yyX-g,Japonessa,4,776,Seattle,1400 1st Ave,"[u'Japanese', u'Sushi Bars', u'Restaurants']"
r1VwSDCyS53thRY8yANavw,Jasmine Provincial Vietnamese Restaurant,4,14,Seattle,2822 Martin Luther King Jr Way S,"[u'Vietnamese', u'Restaurants']"
HWoZAVOPeuew-jJ-y1LllA,Jasmine,2.5,49,Seattle,1102 4th Ave,"[u'Japanese', u'Restaurants']"
yicDCR467yUC92nufcK28w,Jasmine Thai Cuisine Restaurant,3,31,Seattle,1530 Post Aly,"[u'Thai', u'Restaurants']"
AbFqGN1Dw6fFhr43UT4i_w,J & L Cafe,4.5,4,Seattle,670 S Weller St,"[u'Chinese', u'Restaurants']"
U1PxlOcXbQHtWR4vgAlQ7A,J J's Gourmet Burger,5,1,Seattle,701 5th Ave,"[u'Burgers', u'Restaurants']"
dT9c09APzLIYe_BaqY_nVg,J Sushi,4,81,Seattle,674 S Weller St,"[u'Japanese', u'Sushi Bars', u'Restaurants']"
4ba8WRmMgHVQRQ0up8XN6g,J&M Cafe And Cardroom,3,21,Seattle,201 1st Ave S,"[u'Pubs', u'Bars', u'Nightlife', u'Restaurants']"
RonhjBesAHEsqwcMhFh5TA,Jack In The Box,3,20,Seattle,8502 Aurora Ave N,"[u'Burgers', u'Fast Food', u'Restaurants']"
SemWXupBXX1vt3hT-XjT5g,Jack In The Box,2.5,9,Seattle,4203 SW Admiral Way,"[u'Burgers', u'Fast Food', u'Restaurants']"
83yiS0XcNPB4Wh8MYlz30g,Jack In The Box,2.5,7,Seattle,5903 1st Ave S,"[u'Burgers', u'Fast Food', u'Restaurants']"
kiF4pm9UuCRFkTbCg6AIWw,Jack In The Box,3,13,Seattle,1907 4th Ave S,"[u'Burgers', u'Fast Food', u'Restaurants']"
RDYwtesjWKzPtJBRr5jFiA,Jack In The Box,1.5,5,Seattle,9102 Rainier Ave S,"[u'Burgers', u'Fast Food', u'Restaurants']"
LVldS5lyLE_-PizA8N3sRg,Jack In The Box,3,8,Seattle,13055 Lake City Way NE,"[u'Burgers', u'Fast Food', u'Restaurants']"
FScxNhfapDWikncHUaQZ6A,Jack In The Box,2.5,20,Seattle,999 NW Leary Way,"[u'Burgers', u'Fast Food', u'Restaurants']"
Aynv2WtgWKwf1af15AOHAg,Jack In The Box,1.5,34,Seattle,4749 University Way NE,"[u'Burgers', u'Fast Food', u'Restaurants']"
Rig57EEdQpLKcvcw6UlPlQ,Jack In The Box,3,5,Seattle,12515 Aurora Ave N,"[u'Burgers', u'Fast Food', u'Restaurants']"
LTlpdjtEoXb9hzBCZrF0HQ,Jack In the Box,4,17,Seattle,100 Broadway E,"[u'Fast Food', u'Restaurants']"
U22H5caK4tPHEwWMFnDh2Q,Jack Rabbit,1,1,Seattle,600 Union Street,[u'Restaurants']
j5iOUyGJWSQ252JoQqiQUw,Jack's Fish Spot,3.5,115,Seattle,1514 Pike Pl,"[u'Food', u'Seafood', u'Seafood Markets', u'Specialty Food', u'Fish & Chips', u'Restaurants']"
GhL2I7MrUOdlehsjLrKstw,Jack's Tapas Cafe,4,65,Seattle,5211 University Way,"[u'Asian Fusion', u'Chinese', u'Restaurants']"
bLNnmdONnwaCtGVNStnecA,Jackson Federal Cafe,3,2,Seattle,915 2nd Ave,"[u'Cafes', u'Restaurants']"
GoWeog3TbHM6SL9dL_AnTA,Jade Garden,3.5,650,Seattle,424 7th Ave S,"[u'Dim Sum', u'Seafood', u'Cantonese', u'Chinese', u'Restaurants']"
AGJM0sc7l4oA_kknOiLjNw,Kona Kitchen,4,276,Seattle,8501 5th Ave NE,"[u'Hawaiian', u'Restaurants']"
OlOnL0lKQkgvi5k96NdXFw,Koreana,2.5,3,Seattle,4525 University Way NE,[u'Restaurants']
5xPLnvtcrP2jBFZf2CgiaQ,Korean Cuisine Corporation,4,5,Seattle,5210 University Way,"[u'Korean', u'Restaurants']"
PFzF3dcRKGcziTf4KT0Skw,Korean Tofu House,4,256,Seattle,4142 Brooklyn Ave NE,"[u'Korean', u'Restaurants']"
8Nx8kEZmCOdQyhzdLxZF6A,Korner Kitchen,4.5,3,Seattle,225 N 36th Ave,"[u'Soup', u'Vegetarian', u'Sandwiches', u'Restaurants']"
RFYQXO9qC9oeGHlh2Tm80w,Kouzina Restaurant N Zoey Catering,4.5,2,Seattle,8403 Greenwood Ave N,"[u'Greek', u'Caterers', u'Mediterranean', u'Event Planning & Services', u'Restaurants']"
Ed-XnAki8HGZ7jVoPr__gA,Kozaks Bar and Grill,3,5,Seattle,330 15th Avenue E.,"[u'Nightlife', u'Restaurants']"
S53HB9jlxvS_pKugWvlweA,Kouzina,4,15,Seattle,8403 Greenwood Ave N,"[u'Greek', u'Caterers', u'Mediterranean', u'Event Planning & Services', u'Restaurants']"
CT5MU4u9IVzuBmv-1tAuAw,Kozue Restaurant,3.5,171,Seattle,1608 N 45th St,"[u'Seafood', u'Japanese', u'Sushi Bars', u'Restaurants']"
5wJ0468TwOrS2R8D57WSBg,Kristo's Bistro,4,1,Seattle,3218 Eastlake Ave E,"[u'Cafes', u'Restaurants']"
STYKi1C53Oe5wNN-n_-Nlg,Krittika Noodles & Thai,4,83,Seattle,6411 Latona Ave NE,"[u'Thai', u'Restaurants']"
B4ddYglVdnuZNCAVJq1ATA,Kristos,3,68,Seattle,3218 Eastlake Ave,"[u'Bars', u'Nightlife', u'Restaurants']"
A3JxhpzBry8HBaYuoLXBGA,Krittika's Noodles & Thurst Lounge,4,40,Seattle,814 NE 65th St,"[u'Thai', u'Restaurants']"
sX4s2I6up8H0b8ksxitTMA,Krua Thai Family Kitchen,4,14,Seattle,12 Mercer St,"[u'Thai', u'Restaurants']"
fT5JYF8yP34VJszUGnZ-Ug,Krua Thai Family Kitchen,4,92,Seattle,2515 NE 55th St,"[u'Thai', u'Restaurants']"
BCiq3zucxMabd54EQg7zng,KU Izakaya,3.5,4,Seattle,5210 University Way NE,"[u'Korean', u'Japanese', u'Restaurants']"
roTz_hnNdmnyYVEFuSeCPg,Kurbside Grill,3,2,Seattle,810 E Pike St,"[u'American (New)', u'Food Stands', u'Restaurants']"
_m_biI7awmPs9LZqt0LOBQ,Kurrant,3.5,8,Seattle,606 E Pine St,"[u'Vietnamese', u'Restaurants']"
dZf_OdC7AlSN0eNTQhnkkA,Kiriba Sushi,3.5,35,Seattle,323 N 145th St,"[u'Japanese', u'Sushi Bars', u'Restaurants']"
xrgB6Mjzw_r_qyavxueebw,Kisaku,4,347,Seattle,2101 N 55th St,"[u'Japanese', u'Sushi Bars', u'Restaurants']"
wR6h06nbBiJjXjIcjvHuqQ,Kitaro,2.5,47,Seattle,1624 N 45th St,"[u'Vegetarian', u'Japanese', u'Sushi Bars', u'Restaurants']"
s31lZnlICS6GZE9vPfHNdg,Knee High Stocking Co.,4,371,Seattle,1356 E Olive Way,"[u'Bars', u'American (New)', u'Nightlife', u'Lounges', u'Restaurants']"
2DNM2104gxkrZK27IbMeaA,Kobo,3,3,Seattle,Seattle-Tacoma International Airport - South Satellite,"[u'Sushi Bars', u'Japanese', u'Salad', u'Restaurants']"
jQIOMpHBEyT8VBdgfZ8g5g,Koji Osakaya Japanese Restaurant,3,46,Seattle,89 University St,"[u'Japanese', u'Restaurants']"
IP9xqKLOcZvsvLb9e1O66w,Kokoras Greek Grill,4.5,157,Seattle,6400 1/2 California Ave SW,"[u'Greek', u'Mediterranean', u'Restaurants']"
0PWH63lqV3TtFxe6RsPAfw,Kokeb Ethiopian Restaurant,3.5,47,Seattle,816 12th Ave,"[u'Ethiopian', u'Restaurants']"
ILfu6aU25AU9bQFNE7TziA,King Cafe,5,5,Seattle,723 S King St,[u'Restaurants']
GVIrBH1nmqvDfFY6Zlkduw,King Chicken & Gyros,3,2,Seattle,6754 Mrtn Lthr Kng Jr Wy,[u'Restaurants']
ceTECUKR78apa5PGyiKR4Q,King Dome Deli,3.5,11,Seattle,422 2nd Ave S,"[u'Delis', u'Restaurants']"
cLx4I2byob84QnBX7OR6tg,King Donuts,4,30,Seattle,9232 Rainier Ave S,"[u'Food', u'Donuts', u'Japanese', u'Restaurants']"
hXt6miTKmKadRtFFBgJHhg,King Falafel Grill,4,13,Seattle,8102 Greenwood Ave N,"[u'Greek', u'Mediterranean', u'Sandwiches', u'Restaurants']"
2EXrMl28xb8BSuKSj8nD_A,King Street Bar and Oven,3,33,Seattle,170 S King St,"[u'American (Traditional)', u'Bars', u'Pizza', u'Nightlife', u'Restaurants']"
0GMUVpxMjRrKk7vJO3EC8w,King Noodle,4,51,Seattle,615 S King St,"[u'Chinese', u'Restaurants']"
SEkujGcGpmfRnxoYA_xDOQ,King Street Cafe,2.5,5,Seattle,201 S Jackson St,"[u'Cards & Stationery', u'Shopping', u'Drugstores', u'Arts & Crafts', u'Flowers & Gifts', u'Event Planning & Services', u'Restaurants']"
EgAfLyYV8TYJmRoXwoVGQg,King's Baguettes,4,9,Seattle,3818 S Graham St,"[u'Sandwiches', u'Restaurants']"
XeT3JaiYfd2bSYZPVyrI9A,King's Barbeque House,3.5,13,Seattle,518 6th Ave S,"[u'Barbeque', u'Chinese', u'Restaurants']"
1wyCd5M55y3wSfwzZBdbYQ,King's Barbeque House,4,30,Seattle,303 12th Ave S,"[u'Barbeque', u'Chinese', u'Restaurants']"
g4e1Vk-Cs5r96flMQRafUg,King's Hardware,4,394,Seattle,5225 Ballard Ave NW,"[u'Pubs', u'American (Traditional)', u'Bars', u'Nightlife', u'Restaurants']"
RsHrX78ZgpnKIFRCFp9-5Q,King's Teriyaki,3.5,19,Seattle,1831 Broadway,"[u'Korean', u'Japanese', u'Chinese', u'Restaurants']"
Lk7aqZva5iH1DjEftVDt0w,Kinnaree Thai Cuisine,3,27,Seattle,3311 W McGraw St,"[u'Thai', u'Restaurants']"
D_pc5BWCJf654wUSsnMCsQ,Kezira Cafe,5,2,Seattle,5100 Rainier Ave S,"[u'African', u'Ethiopian', u'Cafes', u'Restaurants']"
B-IVfXnKj1TwgLLQX1X0xA,Kfc,2,4,Seattle,1001 E Pike St,"[u'Fast Food', u'Chicken Wings', u'Restaurants']"
UsJy3Kxub7d9hi2p1ih3QA,KFC,2,5,Seattle,10050 16th Ave SW,"[u'Fast Food', u'Chicken Wings', u'Restaurants']"
TJLPq5XM2gU3whWksAR5iw,KFC,2,10,Seattle,1140 NW Market St,"[u'Fast Food', u'Chicken Wings', u'Restaurants']"
GkG1u0pmAxhC99m9hnCwrw,KFC,1.5,6,Seattle,3501 SW Avalon Way,"[u'Fast Food', u'Chicken Wings', u'Restaurants']"
oIshZrRYJBl1OCQ34eESIg,KFC,2.5,4,Seattle,9401 Rainier Ave S,"[u'Fast Food', u'Chicken Wings', u'Restaurants']"
UON0MxZGG0cgsU5LYPjJbg,KFC,3,21,Seattle,201 W Mercer St,"[u'Fast Food', u'Chicken Wings', u'Restaurants']"
_NMVD7bE9U2ueqrmnRPC3A,Kfc,1,2,Seattle,2824 Rainier Ave S,[u'Restaurants']
NtHJLp63gUFdkfddsMkKpA,KFC / Taco Bell,2.5,14,Seattle,2201 4th Ave S,"[u'Fast Food', u'Mexican', u'Restaurants']"
57TzUmS2s9jTvxFcvjxCNg,Kickin' Boot Whiskey Kitchen,3.5,133,Seattle,5309 22nd Ave NW,"[u'Bars', u'Barbeque', u'Southern', u'Nightlife', u'Restaurants']"
7WDnVk9SvQDbImVWFqocQg,Kidd Valley,3,58,Seattle,531 Queen Anne Ave N,"[u'Burgers', u'Fast Food', u'Restaurants']"
O66a09GeesnUNrpA-1KykQ,Kidd Valley,3,3,Seattle,401 NE Northgate Way,"[u'Burgers', u'Restaurants']"
5V4X94taz46RsXhGkZrNcA,Kidd Valley Burgers & Shakes,3,5,Seattle,135 15th Ave E,"[u'Burgers', u'Restaurants']"
VZhN8nB-OwYGZPopDTr7KA,Kidd Valley,3.5,53,Seattle,4910 Green Lake Way N,"[u'Burgers', u'Fast Food', u'Restaurants']"
QztPng13Jov5t3lE7jzU5A,Kidd Valley,3,28,Seattle,14303 Aurora Ave N,"[u'Burgers', u'Fast Food', u'Restaurants']"
lTspASi8_ie62pZ_bUYRmQ,Kidd Valley Hamburgers & Shakes,5,1,Seattle,418 Northgate Mall,[u'Restaurants']
L4WVPoSy0cpcbieXvNICYg,Kidd Valley,3.5,44,Seattle,5502 25th Ave NE,"[u'Burgers', u'Fast Food', u'Restaurants']"
yXI5n2-uNr7sFzCoK_otcw,KiKi Tap & Eatery,4,81,Seattle,600 E Pine St,"[u'Asian Fusion', u'Restaurants']"
_rlU6AQD8jJJb7iCiHrRdg,Kiku Tempura House,3.5,81,Seattle,5018 University Way NE,"[u'Korean', u'Japanese', u'Sushi Bars', u'Restaurants']"
mOACq3_17vDI_msYLByU-A,Kimchi Bistro,4,297,Seattle,219 Broadway E,"[u'Korean', u'Restaurants']"
CtWyb9g7OL2FVbt6J4ucVw,Kells Irish Restaurant & Pub,3.5,284,Seattle,1916 Post Alley,"[u'Pubs', u'Bars', u'Nightlife', u'Irish', u'Restaurants']"
eCnYmk1rSUQen6A8w3F-xA,Kelly O'Brien's,4,16,Seattle,5410 17th Ave NW,"[u'Bars', u'Irish', u'Pubs', u'Nightlife', u'Sports Bars', u'Restaurants']"
thzydqCee2BYaH5wEWCrHA,Kelly's Cajun Grill,2.5,4,Seattle,400 Pine St SW,"[u'Asian Fusion', u'Restaurants']"
Hcc__X1ySaa4gxuUPu3XXQ,Kelly's Pizzeria & Sports Bar,2,1,Seattle,722 12th Ave,"[u'Pizza', u'Restaurants']"
AxdZ4K4C8vd7Xfd0v_ffRw,Kendal's Kitchen,5,4,Seattle,,"[u'Food', u'Food Delivery Services', u'Vegetarian', u'Gluten-Free', u'Restaurants']"
UMLmYmqH-69W85nqeWp_Sw,Kentucky Fried Chicken - Taco Bell,1,1,Seattle,Mercer Ave & Queen Anne Ave,"[u'Fast Food', u'Mexican', u'Restaurants']"
9RQlEw8eRhMOYKiNYh2PIg,Kettells Grocery & Deli,3,2,Seattle,5800 4th Ave S,"[u'Delis', u'Restaurants']"
o_vEyvFKUSn2FfF27-1XdA,Karma Martini Lounge & Bistro,3.5,112,Seattle,2318 2nd Ave,"[u'Bars', u'Thai', u'Nightlife', u'Lounges', u'Restaurants']"
4dBiXZFKOtfCKp0tES7f2w,Kaspars Special Events & Catering,4,8,Seattle,19 W Harrison St,"[u'American (Traditional)', u'Caterers', u'Venues & Event Spaces', u'Event Planning & Services', u'Restaurants']"
xwu4U27ggMkJQ6V-pnPPiA,Kastoori Grill,4,118,Seattle,94 Stewart St,"[u'Indian', u'Himalayan/Nepalese', u'Restaurants']"
3zcg-xEnyXOg9p18_G-9xw,Kasbah,3,63,Seattle,1471 NW 85th St,"[u'Moroccan', u'Restaurants']"
FZrY2w0IDOj_yMHCohN6UQ,Kate's Pub,4,162,Seattle,309 NE 45th St,"[u'Pubs', u'American (Traditional)', u'Bars', u'Nightlife', u'Restaurants']"
Ep3YRO-rHqOT1pXhlRA1Mg,Kathy's,3,20,Seattle,930 N 130th St,"[u'Bars', u'Nightlife', u'Sports Bars', u'Restaurants', u'Karaoke', u'Pizza']"
ZysrcGxy572YDY2rK0QhWQ,Katina's Kitchen,3.5,12,Seattle,4215 Gilman Ave W,"[u'Breakfast & Brunch', u'Greek', u'Restaurants']"
9yHJsyGu_AtyTlDkVKRYPA,Katsu Burger,4,182,Seattle,6538 4th Ave S,"[u'Burgers', u'Japanese', u'Restaurants']"
e8UiD4SOyfyv5PIB5i1EvQ,Kau Kau Barbeque,4,294,Seattle,656 S King St,"[u'Barbeque', u'Chinese', u'Restaurants']"
ZePNj2ZqimO9D2WcKZRRwg,Kauai Family Restaurant,4,160,Seattle,6324 6th Ave S,"[u'Hawaiian', u'Restaurants']"
OJAtNfqxyDEkRqQagkUr-A,Kawayan Grill,2,1,Seattle,5300 Rainier Ave S,"[u'Barbeque', u'Restaurants']"
iTeHaFiPWucZ9HpkF4VRTg,Kawali Grill,3.5,70,Seattle,5300 Rainier Ave S,"[u'Filipino', u'Restaurants']"
7ZYDIKYSYh5r-33ifIviww,KC Kitchen,3.5,22,Seattle,414 8th Ave S,"[u'Chinese', u'Restaurants']"
AFRcNjbiMmzCJPEK9LSkxA,Kebab,1.5,6,Seattle,2000 2nd Ave,"[u'Middle Eastern', u'Restaurants']"
SiEnPrSWe4Xc0LwE5JrmLg,Kedai Makan,4,10,Seattle,1510 East Olive Way,"[u'Malaysian', u'Restaurants']"
X5b5_BMtFYu9TYuseLr4_A,Kabab House,3,6,Seattle,1009 Boren Ave,"[u'Indian', u'Restaurants']"
V5rWsY7V38V8SOas7SJI5Q,KABAB,2.5,18,Seattle,305 Harrison St,"[u'Mediterranean', u'Restaurants']"
s7_lh1ju6muExaoaplm3qw,Kabab House,3.5,56,Seattle,8202 Greenwood Ave N,"[u'Indian', u'Halal', u'Restaurants']"
07YdlqDf6vChkSyUI_yJ2g,Kabobish Restaurant,4.5,3,Seattle,2608 S Judkins St,[u'Restaurants']
0c9GdZvlBR01tJclKA68aA,Kabobs Express,4,14,Seattle,4510 University Wy NE,"[u'Afghan', u'Mediterranean', u'Restaurants']"
CsJLftdmHodPOdp6VsxPdw,Kabab House,3,2,Seattle,576 3rd Ave,[u'Restaurants']
VcB2i_9vdtcBraRnF-GuuA,Kabul Afghan Cuisine,4,170,Seattle,2301 N 45th St,"[u'Afghan', u'Restaurants']"
g7uBQIqLIsZfcW10o3SqyA,Kaffeeklatsch,4.5,55,Seattle,12513 Lake City Way NE,"[u'Food', u'Coffee & Tea', u'Bakeries', u'Sandwiches', u'Restaurants']"
mtj_Dzn_XY3al5_TAM1lNg,Kafe Berlin,3.5,19,Seattle,613 9th Ave,"[u'German', u'Cafes', u'Sandwiches', u'Restaurants']"
aWIh2SEtp8u3ie1uUjlMCA,Kaizuka Teppanyaki  & Sushi Bar,3,2,Seattle,1306 S King Street,"[u'Japanese', u'Sushi Bars', u'Restaurants']"
HK0frT9_gAxpmjoxRpWCnQ,Kalbi Grill Express,4.5,26,Seattle,8202 Greenwood Ave N,"[u'Korean', u'Restaurants']"
7M_eTEFIiXgGG0Mzy5Fmxw,Kalia Indian Cuisine,3.5,66,Seattle,8518 Greenwood Ave,"[u'Indian', u'Buffets', u'Restaurants']"
LQqD_XiTp58ebNkelZucsg,Kallaloo,3,34,Seattle,3820 S Ferdinand St,"[u'Caribbean', u'Restaurants']"
n-6uItuW_PnGgZBpZqCiaA,Kamei Japanese Restaurant,3.5,47,Seattle,4512 California Ave SW,"[u'Japanese', u'Sushi Bars', u'Restaurants']"
gHJ34BbBOEXXrJ6txvVTFQ,Kaname Izakaya,3.5,111,Seattle,610 S Jackson St,"[u'Japanese', u'Sushi Bars', u'Restaurants']"
BSSEczdMpBKoT7im0MUlAw,Kangaroo & Kiwi Pub,4,113,Seattle,2026 NW Market St,"[u'Pubs', u'Bars', u'Nightlife', u'Australian', u'Restaurants']"
fH7CPQ8194yGgSKK0fL-sg,Kaosamai,4,17,Seattle,,"[u'Thai', u'Food Stands', u'Restaurants']"
um1fwTnKZNyB-dMz0neGIA,Kao Kangg,4.5,12,Seattle,1121 NE 45th St,"[u'Thai', u'Restaurants']"
